date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:12	55385/55385	---MCZ	200	added ('OK')	text/html	etag:%22aeb8c2f53c316125bc08a0bc5abc450f%22	https://www.parables.tv/cast/spiro-megremis/	/home/oem/websites/parables/cast/spiro-megremis/index.html	(from https://www.parables.tv/video/believe-the-misfit-pawn-in-spanish/)
19:16:13	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:13%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fc-me-dance-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed7bc6	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:14%20GMT	https://www.parables.tv/?p=84226	/home/oem/websites/parables/indexe183.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:14	57139/57139	---MCZ	200	added ('OK')	text/html	etag:%22a165876c023926d49ec3e95921cafbb0%22	https://www.parables.tv/cast/august-caimi/	/home/oem/websites/parables/cast/august-caimi/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:14	57159/57159	---MCZ	200	added ('OK')	text/html	etag:%22f16b0a73a0481171d21c00bd32e14d76%22	https://www.parables.tv/cast/bailey-borders/	/home/oem/websites/parables/cast/bailey-borders/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:14	55365/55365	---MCZ	200	added ('OK')	text/html	etag:%2227da1bab6979113a975aa52404d5188c%22	https://www.parables.tv/cast/yvette-jones/	/home/oem/websites/parables/cast/yvette-jones/index.html	(from https://www.parables.tv/video/believe-the-misfit-pawn-in-spanish/)
19:16:18	59052/59052	---MCZ	200	added ('OK')	text/html	etag:%22cfbe27a11cdda971183754acd63d3a29%22	https://www.parables.tv/cast/brad-stine/	/home/oem/websites/parables/cast/brad-stine/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:18	57169/57169	---MCZ	200	added ('OK')	text/html	etag:%22089c80b39121f8235065f708140ae76c%22	https://www.parables.tv/cast/corbin-timbrook/	/home/oem/websites/parables/cast/corbin-timbrook/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:20	57129/57129	---MCZ	200	added ('OK')	text/html	etag:%2238140a61e1f335bc47c9712eb522f480%22	https://www.parables.tv/cast/jill-renner/	/home/oem/websites/parables/cast/jill-renner/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:20	57129/57129	---MCZ	200	added ('OK')	text/html	etag:%22ab7387624401dc8f4c4a5bb01aff2c59%22	https://www.parables.tv/cast/joe-stevens/	/home/oem/websites/parables/cast/joe-stevens/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:20	1011871/1011871	---M--	200	added ('OK')	image/jpeg	etag:%22f709f-584611796b480%22	https://www.parables.tv/wp-content/uploads/2018/06/MCMDAN1_cover_CMeDance_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MCMDAN1_cover_CMeDance_1920x1080.jpg	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:20	57138/57138	---M-Z	200	added ('OK')	text/html	etag:%222d17-5a48a24e6e0d0;5a2a43e6de419%22	https://www.parables.tv/cast/felix-ryan/	/home/oem/websites/parables/cast/felix-ryan/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:20	2271/2271	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:20%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fclancy-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedb101.json	(from https://www.parables.tv/video/clancy-in-spanish/)
19:16:21	57119/57119	---MCZ	200	added ('OK')	text/html	etag:%22d812082940a0fb24c6aaeee6b5b6e04b%22	https://www.parables.tv/cast/sho-baraka/	/home/oem/websites/parables/cast/sho-baraka/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:21	57159/57159	---MCZ	200	added ('OK')	text/html	etag:%22a834e6db26e1680837114ea1c0dca708%22	https://www.parables.tv/cast/randall-franks/	/home/oem/websites/parables/cast/randall-franks/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:21	57139/57139	---MCZ	200	added ('OK')	text/html	etag:%22c70ff3bc708ab96befe18ce1fdd9e51f%22	https://www.parables.tv/cast/paul-douglas/	/home/oem/websites/parables/cast/paul-douglas/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:21	57139/57139	---MCZ	200	added ('OK')	text/html	etag:%22817368e2021131c559681328bc4303e7%22	https://www.parables.tv/cast/soren-fulton/	/home/oem/websites/parables/cast/soren-fulton/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:22	2606/2606	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:22%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fclancy-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed943c	(from https://www.parables.tv/video/clancy-in-spanish/)
19:16:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:23%20GMT	https://www.parables.tv/?p=84311	/home/oem/websites/parables/index3db6.html	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:23	60971/60971	---MCZ	200	added ('OK')	text/html	etag:%228c0ec60cb0e8282e400f68629d8c881d%22	https://www.parables.tv/cast/whitney-goin/	/home/oem/websites/parables/cast/whitney-goin/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:23	57149/57149	---MCZ	200	added ('OK')	text/html	etag:%2241d75d7729789dd22219a16381c62f7a%22	https://www.parables.tv/cast/william-white/	/home/oem/websites/parables/cast/william-white/index.html	(from https://www.parables.tv/video/broken-in-spanish/)
19:16:23	57173/57173	---MCZ	200	added ('OK')	text/html	etag:%22130f8f170666c3202c29ee0a5e3606ee%22	https://www.parables.tv/cast/christina-demarco/	/home/oem/websites/parables/cast/christina-demarco/index.html	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:26	57123/57123	---MCZ	200	added ('OK')	text/html	etag:%2287a4c6e69f0108c2de439fb86269c3b1%22	https://www.parables.tv/cast/greg-robbins/	/home/oem/websites/parables/cast/greg-robbins/index.html	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:27	57113/57113	---MCZ	200	added ('OK')	text/html	etag:%22c3e0de111908a82f77bbb36da71ac581%22	https://www.parables.tv/cast/laura-romeo/	/home/oem/websites/parables/cast/laura-romeo/index.html	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:27	57179/57179	---MCZ	200	added ('OK')	text/html	etag:%22a4e9e2cd73c072ad1a51d07ce6464214%22	https://www.parables.tv/cast/peter-kent/	/home/oem/websites/parables/cast/peter-kent/index.html	(from https://www.parables.tv/video/c-me-dance-in-spanish/)
19:16:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:27%20GMT	https://www.parables.tv/?p=84451	/home/oem/websites/parables/index285e.html	(from https://www.parables.tv/video/clancy-in-spanish/)
19:16:28	2341/2341	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:28%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-perfect-stranger-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedfc36.json	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:29%20GMT	https://www.parables.tv/?p=86791	/home/oem/websites/parables/index25b5.html	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:29	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:29%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-perfect-stranger-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed0b46	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:33	55404/55404	---MCZ	200	added ('OK')	text/html	etag:%222edba93599112ab1455b50d4c28f4838%22	https://www.parables.tv/cast/dennis-martin/	/home/oem/websites/parables/cast/dennis-martin/index.html	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:33	55414/55414	---MCZ	200	added ('OK')	text/html	etag:%22f0cd666c7feb6e90420e1c7988b6e61b%22	https://www.parables.tv/cast/pamela-brumley/	/home/oem/websites/parables/cast/pamela-brumley/index.html	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:33	2875596/2875596	---M--	200	added ('OK')	image/jpeg	etag:%222be0cc-584612110da40%22	https://www.parables.tv/wp-content/uploads/2018/06/MCLANC1_cover_Clancy_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MCLANC1_cover_Clancy_1920x1080.jpg	(from https://www.parables.tv/video/clancy-in-spanish/)
19:16:33	2768517/2768517	---M--	200	added ('OK')	image/jpeg	etag:%222a3e85-58461ca1ac740%22	https://www.parables.tv/wp-content/uploads/2018/06/MTPSTR1_cover_ThePerfectStranger_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MTPSTR1_cover_ThePerfectStranger_1920x1080.jpg	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:33	2326/2326	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:33%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-way-back-home-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedb58c.json	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:34%20GMT	https://www.parables.tv/?p=86871	/home/oem/websites/parables/index1888.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:34	2661/2661	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:34%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthe-way-back-home-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed833b	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:35	59104/59104	---MCZ	200	added ('OK')	text/html	etag:%229f267a09b6dac5c8d1ca412b03082359%22	https://www.parables.tv/cast/tom-luce/	/home/oem/websites/parables/cast/tom-luce/index.html	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:35	55394/55394	---MCZ	200	added ('OK')	text/html	etag:%22077b1bbd8fa14638209b6d823208250b%22	https://www.parables.tv/cast/stella-davis/	/home/oem/websites/parables/cast/stella-davis/index.html	(from https://www.parables.tv/video/the-perfect-stranger-in-spanish/)
19:16:37	55348/55348	---MCZ	200	added ('OK')	text/html	etag:%22d119f5b511d5d233f71263ebc744dd08%22	https://www.parables.tv/cast/deezer-d/	/home/oem/websites/parables/cast/deezer-d/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:38	55378/55378	---MCZ	200	added ('OK')	text/html	etag:%22b58809279317f59777bc90fb0ef2e5ec%22	https://www.parables.tv/cast/amy-landers/	/home/oem/websites/parables/cast/amy-landers/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:38	55378/55378	---MCZ	200	added ('OK')	text/html	etag:%226ce679a9b0f41469dbab8a961f250549%22	https://www.parables.tv/cast/danny-nucci/	/home/oem/websites/parables/cast/danny-nucci/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:38	773213/773213	---M--	200	added ('OK')	image/jpeg	etag:%22bcc5d-58461d1511780%22	https://www.parables.tv/wp-content/uploads/2018/06/MTWBHO1_cover_TheWayBackHome_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MTWBHO1_cover_TheWayBackHome_1920x1080.jpg	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:38	2372/2372	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:38%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthrough-a-mothers-eyes-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed2242.json	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:39	55368/55368	---MCZ	200	added ('OK')	text/html	etag:%223533cf6d43c61bb1c9080b2d6cca6d48%22	https://www.parables.tv/cast/mina-badie/	/home/oem/websites/parables/cast/mina-badie/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:39	55388/55388	---MCZ	200	added ('OK')	text/html	etag:%22eb40e73ee6c54beb0d00799c2aba6b4e%22	https://www.parables.tv/cast/robert-scott/	/home/oem/websites/parables/cast/robert-scott/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:39	55413/55413	---MCZ	200	added ('OK')	text/html	etag:%22eb868f92e001f563fcca5e28644d1c30%22	https://www.parables.tv/cast/michael-h-king/	/home/oem/websites/parables/cast/michael-h-king/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:39	57291/57291	---MCZ	200	added ('OK')	text/html	etag:%22060e2d312e4ce031bf0139326033662a%22	https://www.parables.tv/cast/julie-harris/	/home/oem/websites/parables/cast/julie-harris/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:40	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:40%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fthrough-a-mothers-eyes-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embedd08c	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:42	57251/57251	---MCZ	200	added ('OK')	text/html	etag:%224c834c286dcf2b0b8af70c4b29f27b47%22	https://www.parables.tv/cast/ruby-dee/	/home/oem/websites/parables/cast/ruby-dee/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:42	55418/55418	---MCZ	200	added ('OK')	text/html	etag:%22ed51b99037891c93ffca7c0fe0d1db24%22	https://www.parables.tv/cast/tessie-santiago/	/home/oem/websites/parables/cast/tessie-santiago/index.html	(from https://www.parables.tv/video/the-way-back-home-in-spanish/)
19:16:44	470446/470446	---M--	200	added ('OK')	image/jpeg	etag:%2272dae-58461d263c000%22	https://www.parables.tv/wp-content/uploads/2018/06/MTAMEY1_cover_ThroughAMothersEyes_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MTAMEY1_cover_ThroughAMothersEyes_1920x1080.jpg	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:44	57179/57179	---MCZ	200	added ('OK')	text/html	etag:%22f1ddbcfd02a300c54fee039312b9039a%22	https://www.parables.tv/cast/merle-shenk/	/home/oem/websites/parables/cast/merle-shenk/index.html	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:44	55367/55367	---MCZ	200	added ('OK')	text/html	etag:%22dc172a7270ea54487c03ef46c65db7f7%22	https://www.parables.tv/cast/tyler-pongratz/	/home/oem/websites/parables/cast/tyler-pongratz/index.html	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:41%20GMT	https://www.parables.tv/?p=86884	/home/oem/websites/parables/index921e.html	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:44	2351/2351	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:44%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fwelcome-to-inspiration-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed21b1.json	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:45	2686/2686	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:45%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fwelcome-to-inspiration-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed048b	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:48	55387/55387	---MCZ	200	added ('OK')	text/html	etag:%22316f9e50c1579110c624895b34a442a0%22	https://www.parables.tv/cast/zukhanye-sigwela/	/home/oem/websites/parables/cast/zukhanye-sigwela/index.html	(from https://www.parables.tv/video/through-a-mothers-eyes-in-spanish/)
19:16:48	57258/57258	---MCZ	200	added ('OK')	text/html	etag:%2254d87a002e9bd22a34ebe2263df68ea7%22	https://www.parables.tv/cast/britt-george/	/home/oem/websites/parables/cast/britt-george/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:48	455444/455444	---M--	200	added ('OK')	image/jpeg	etag:%226f314-58461eb8af580%22	https://www.parables.tv/wp-content/uploads/2018/06/MWTINS1_cover_WelcomeToInspiration_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MWTINS1_cover_WelcomeToInspiration_1920x1080.jpg	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:46%20GMT	https://www.parables.tv/?p=87198	/home/oem/websites/parables/indexbe2a.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:49	2336/2336	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:48%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fwelcome-to-paradise-in-spanish%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedc213.json	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:50	57318/57318	---MCZ	200	added ('OK')	text/html	etag:%22e74bb0123e28c41cc8415b0eee4b888f%22	https://www.parables.tv/cast/christy-sutherland/	/home/oem/websites/parables/cast/christy-sutherland/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:50	57278/57278	---MCZ	200	added ('OK')	text/html	etag:%22671d5dca5e4e77051aa74bf26b80010e%22	https://www.parables.tv/cast/jackie-stewart/	/home/oem/websites/parables/cast/jackie-stewart/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:50	59070/59070	---MCZ	200	added ('OK')	text/html	etag:%22bd4cda279857c81a7d505ecbd9d253b2%22	https://www.parables.tv/cast/jason-crabb/	/home/oem/websites/parables/cast/jason-crabb/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:50	57258/57258	---MCZ	200	added ('OK')	text/html	etag:%224fc338d30837b3ade4253117d235b716%22	https://www.parables.tv/cast/larry-gatlin/	/home/oem/websites/parables/cast/larry-gatlin/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:51	2671/2671	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:51%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fwelcome-to-paradise-in-spanish%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed6849	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:54	57278/57278	---MCZ	200	added ('OK')	text/html	etag:%22134e418ecb773bc23a5f729b807ba9fa%22	https://www.parables.tv/cast/regina-mccrary/	/home/oem/websites/parables/cast/regina-mccrary/index.html	(from https://www.parables.tv/video/welcome-to-inspiration-in-spanish/)
19:16:54	55365/55365	---MCZ	200	added ('OK')	text/html	etag:%2239292c96ae1a26df85f365fabd7de906%22	https://www.parables.tv/cast/beth-grant/	/home/oem/websites/parables/cast/beth-grant/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:55	630870/630870	---M--	200	added ('OK')	image/jpeg	etag:%229a056-58461ebf5c540%22	https://www.parables.tv/wp-content/uploads/2018/06/MWTPAR1_cover_WelcomeToParadise_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MWTPAR1_cover_WelcomeToParadise_1920x1080.jpg	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:16:53%20GMT	https://www.parables.tv/?p=87203	/home/oem/websites/parables/indexa7ce.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:55	2270/2270	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:16:55%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fsoldier-of-destiny%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embedde90.json	(from https://www.parables.tv/video/soldier-of-destiny/)
19:16:56	55375/55375	---MCZ	200	added ('OK')	text/html	etag:%226dc1cdf6dda94582ec4f85ebe99ee44c%22	https://www.parables.tv/cast/bobby-edner/	/home/oem/websites/parables/cast/bobby-edner/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:56	55365/55365	---MCZ	200	added ('OK')	text/html	etag:%221ca32076940ab412e7a5ca4a72ed4731%22	https://www.parables.tv/cast/connie-ray/	/home/oem/websites/parables/cast/connie-ray/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:56	57310/57310	---MCZ	200	added ('OK')	text/html	etag:%22062b34c6eb47908fb937238ba5127534%22	https://www.parables.tv/cast/crystal-bernard/	/home/oem/websites/parables/cast/crystal-bernard/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:56	57290/57290	---MCZ	200	added ('OK')	text/html	etag:%22ec1ce6595f8795d6dd33ac6a4f82ce53%22	https://www.parables.tv/cast/brian-dennehy/	/home/oem/websites/parables/cast/brian-dennehy/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:57	2605/2605	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:16:57%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fsoldier-of-destiny%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embedf927	(from https://www.parables.tv/video/soldier-of-destiny/)
19:16:58	55365/55365	---M-Z	200	added ('OK')	text/html	etag:%222c8c-5a48b00b2c2f0;5a2a43e6de419%22	https://www.parables.tv/cast/lou-beatty/	/home/oem/websites/parables/cast/lou-beatty/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:58	55425/55425	---MCZ	200	added ('OK')	text/html	etag:%229eeca171479c50f950b0702ab1c01130%22	https://www.parables.tv/cast/william-shockley/	/home/oem/websites/parables/cast/william-shockley/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:58	55380/55380	---MCZ	200	added ('OK')	text/html	etag:%222f1b1beb9d4459e8bc0e4974e4338d91%22	https://www.parables.tv/cast/jim-oheirn/	/home/oem/websites/parables/cast/jim-oheirn/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:16:58	55290/55290	---MCZ	200	added ('OK')	text/html	etag:%2218ef803c72839cd7a83ca18b1c315ea3%22	https://www.parables.tv/cast/jr/	/home/oem/websites/parables/cast/jr/index.html	(from https://www.parables.tv/video/welcome-to-paradise-in-spanish/)
19:17:02	55280/55280	---MCZ	200	added ('OK')	text/html	etag:%227153b312ed355887b7c1bcc7547395b7%22	https://www.parables.tv/cast/amy-van-eeden/	/home/oem/websites/parables/cast/amy-van-eeden/index.html	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:02	55290/55290	---MCZ	200	added ('OK')	text/html	etag:%22bbfb30f38b2db11b3bcf1c06837736f3%22	https://www.parables.tv/cast/claire-winters/	/home/oem/websites/parables/cast/claire-winters/index.html	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:17:00%20GMT	https://www.parables.tv/?p=86291	/home/oem/websites/parables/indexf58c.html	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:02	2300/2300	---M-Z	200	added ('OK')	application/json	date:Fri,%2001%20May%202020%2000:17:02%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fgospel-writers-autograph%2F	/home/oem/websites/parables/wp-json/oembed/1.0/embed69c0.json	(from https://www.parables.tv/video/gospel-writers-autograph/)
19:17:03	1474671/1474671	---M--	200	added ('OK')	image/jpeg	etag:%2216806f-584619faa8540%22	https://www.parables.tv/wp-content/uploads/2018/06/MSODES1_cover_SoldierofDestiny_1920x1080.jpg	/home/oem/websites/parables/wp-content/uploads/2018/06/MSODES1_cover_SoldierofDestiny_1920x1080.jpg	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2000:17:03%20GMT	https://www.parables.tv/?p=84817	/home/oem/websites/parables/indexadd4.html	(from https://www.parables.tv/video/gospel-writers-autograph/)
19:17:03	55300/55300	---MCZ	200	added ('OK')	text/html	etag:%223d74d826425a2380e3b2eb0518e91a21%22	https://www.parables.tv/cast/stephen-preston/	/home/oem/websites/parables/cast/stephen-preston/index.html	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:03	55310/55310	---MCZ	200	added ('OK')	text/html	etag:%22d7dac8234906a7ae85c389ebf83deb11%22	https://www.parables.tv/cast/jonathan-pienaar/	/home/oem/websites/parables/cast/jonathan-pienaar/index.html	(from https://www.parables.tv/video/soldier-of-destiny/)
19:17:04	2635/2635	---M-Z	200	added ('OK')	text/xml	date:Fri,%2001%20May%202020%2000:17:04%20GMT	https://www.parables.tv/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.parables.tv%2Fvideo%2Fgospel-writers-autograph%2F&format=xml	/home/oem/websites/parables/wp-json/oembed/1.0/embed8edd	(from https://www.parables.tv/video/gospel-writers-autograph/)
19:17:08	57294/57294	---MCZ	200	added ('OK')	text/html	etag:%22a6eebad0452f622f3cae486b5cd5fa80%22	https://www.parables.tv/cast/mardell-elmer/	/home/oem/websites/parables/cast/mardell-elmer/index.html	(from https://www.parables.tv/video/gospel-writers-autograph/)
19:17:08	57284/57284	---MCZ	200	added ('OK')	text/html	etag:%22dd942e8d45f894d2df7fb656356cf828%22	https://www.parables.tv/cast/jeb-phillips/	/home/oem/websites/parables/cast/jeb-phillips/index.html	(from https://www.parables.tv/video/gospel-writers-autograph/)
