HTTrack3.49-2 launched on Thu, 30 Apr 2020 19:00:33 at https://www.parables.tv/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://www.parables.tv/ -O "/home/oem/websites/parables" -n -%P -N100 -s2 -o -p7 -D -a -K0 -c4 -%k -A350000 -F  -%F  +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

19:26:48	Warning: 	Moved Permanently for https://www.parables.tv/?p=97438
19:26:48	Warning: 	File has moved from https://www.parables.tv/?p=97438 to https://www.parables.tv/video/the-substitute/
19:26:50	Warning: 	Moved Permanently for https://www.parables.tv/?p=97200
19:26:50	Warning: 	File has moved from https://www.parables.tv/?p=97200 to https://www.parables.tv/video/invisible-the-story-and-hope-of-mexicos-street-kids/
19:26:51	Warning: 	Moved Permanently for https://www.parables.tv/?p=97202
19:26:51	Warning: 	File has moved from https://www.parables.tv/?p=97202 to https://www.parables.tv/video/our-father/
19:26:53	Warning: 	Moved Permanently for https://www.parables.tv/?p=96703
19:26:53	Warning: 	File has moved from https://www.parables.tv/?p=96703 to https://www.parables.tv/video/saved-escape-from-kims-regime/
19:26:54	Warning: 	Moved Permanently for https://www.parables.tv/?p=97562
19:26:54	Warning: 	File has moved from https://www.parables.tv/?p=97562 to https://www.parables.tv/video/chefs-in-concert/
19:26:55	Warning: 	Moved Permanently for https://www.parables.tv/?p=86339
19:26:55	Warning: 	File has moved from https://www.parables.tv/?p=86339 to https://www.parables.tv/video/the-7/
19:26:57	Warning: 	Moved Permanently for https://www.parables.tv/?p=86364
19:26:57	Warning: 	File has moved from https://www.parables.tv/?p=86364 to https://www.parables.tv/series/the-burnnie-show/
19:26:59	Warning: 	Moved Permanently for https://www.parables.tv/?p=97203
19:26:59	Warning: 	File has moved from https://www.parables.tv/?p=97203 to https://www.parables.tv/series/searching-for-a-king/
19:27:00	Warning: 	Moved Permanently for https://www.parables.tv/?p=95822
19:27:00	Warning: 	File has moved from https://www.parables.tv/?p=95822 to https://www.parables.tv/series/being-martelli/
19:27:02	Warning: 	Moved Permanently for https://www.parables.tv/?p=97201
19:27:02	Warning: 	File has moved from https://www.parables.tv/?p=97201 to https://www.parables.tv/video/genesis-the-biblical-music-experience/
19:27:03	Warning: 	Moved Permanently for https://www.parables.tv/?p=96704
19:27:03	Warning: 	File has moved from https://www.parables.tv/?p=96704 to https://www.parables.tv/video/for-joseph/
19:27:05	Warning: 	Moved Permanently for https://www.parables.tv/?p=96705
19:27:05	Warning: 	File has moved from https://www.parables.tv/?p=96705 to https://www.parables.tv/series/chance/
19:27:06	Warning: 	Moved Permanently for https://www.parables.tv/?p=96163
19:27:06	Warning: 	File has moved from https://www.parables.tv/?p=96163 to https://www.parables.tv/video/a-mass-of-wine/
19:27:08	Warning: 	Moved Permanently for https://www.parables.tv/?p=95697
19:27:08	Warning: 	File has moved from https://www.parables.tv/?p=95697 to https://www.parables.tv/video/two-brothers-prodigal-road/
19:27:10	Warning: 	Moved Permanently for https://www.parables.tv/?p=95695
19:27:10	Warning: 	File has moved from https://www.parables.tv/?p=95695 to https://www.parables.tv/video/healed-by-grace/
19:27:12	Warning: 	Moved Permanently for https://www.parables.tv/?p=95696
19:27:12	Warning: 	File has moved from https://www.parables.tv/?p=95696 to https://www.parables.tv/video/out-of-time/
19:27:13	Warning: 	Moved Permanently for https://www.parables.tv/?p=95693
